trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,hour,peak_hour,delay_minutes,passenger_count,occupancy_rate,route_id,temperature,humidity,wind_speed
5133-S-UP-71411,1900-01-01 00:06:45,1900-01-01 00:07:00,1841,4,"{'fareStageNumber': '4', 'isStageStop': true}",0.0,0,6,78,1.3,5133,35.66,52,2.24
1852-O-UP-11326,1900-01-01 12:34:30,1900-01-01 12:34:45,fubLBmAl,3,1,12.0,0,19,35,0.5833333333333334,1852,35.66,52,2.24
4354-SE-DOWN-137582,1900-01-01 10:46:15,1900-01-01 10:46:30,kVCEAUTv,6,"{'fareStageNumber': '3', 'isStageStop': true}",10.0,1,15,70,1.1666666666666667,4354,35.66,52,2.24
5671-SE-UP-116102,1900-01-01 14:02:15,1900-01-01 14:02:30,391,2,"{'fareStageNumber': '2', 'isStageStop': true}",14.0,0,0,65,1.0833333333333333,5671,35.66,52,2.24
3198-O-UP-22955,1900-01-01 14:20:00,1900-01-01 14:20:15,myLzZQdt,1,"{'fareStageNumber': '1', 'isStageStop': true}",14.0,0,9,67,1.1166666666666667,3198,35.66,52,2.24
419-S-DOWN-48645,1900-01-01 16:51:15,1900-01-01 16:51:30,aEhaaulL,14,"{'fareStageNumber': '6', 'isStageStop': true}",16.0,0,2,37,0.6166666666666667,419,35.66,52,2.24
46-S-DOWN-105123,1900-01-01 18:49:00,1900-01-01 18:49:15,tnRCfdJr,5,2,18.0,1,12,64,1.0666666666666669,46,35.66,52,2.24
546-ZE-DOWN-126179,1900-01-01 11:38:45,1900-01-01 11:39:00,aZtqChJJ,16,6,11.0,0,6,73,1.2166666666666666,546,35.66,52,2.24
2230-O-DOWN-16198,1900-01-01 15:30:00,1900-01-01 15:30:15,HNYicgCh,29,11,15.0,0,0,37,0.6166666666666667,2230,35.66,52,2.24
422-S-UP-48627,1900-01-01 16:49:15,1900-01-01 16:49:30,pkAaqtnD,54,20,16.0,0,8,22,0.3666666666666666,422,35.66,52,2.24
4096-S-UP-100772,1900-01-01 11:48:30,1900-01-01 11:48:45,06131cb6411f5b5880d692ba2b6bdd92,27,"{'fareStageNumber': '12', 'isStageStop': true}",11.0,0,10,49,0.8166666666666667,4096,35.66,52,2.24
2987-SE-DOWN-108412,1900-01-01 23:40:30,1900-01-01 23:40:45,mGgwEHaG,19,6,23.0,0,10,32,0.5333333333333333,2987,35.66,52,2.24
1861-S-DOWN-104636,1900-01-01 12:48:15,1900-01-01 12:48:30,hApOmpAO,18,9,12.0,0,12,46,0.7666666666666667,1861,35.66,52,2.24
4172-O-UP-17137,1900-01-01 09:34:30,1900-01-01 09:34:45,LLWkkTwA,3,"{'fareStageNumber': '2', 'isStageStop': true}",9.0,1,0,58,0.9666666666666668,4172,35.66,52,2.24
387-O-DOWN-8434,1900-01-01 18:37:30,1900-01-01 18:37:45,ryJVAbFB,11,5,18.0,1,1,36,0.6,387,35.66,52,2.24
2093-S-DOWN-78630,1900-01-01 19:00:45,1900-01-01 19:01:00,106522c6295142ffd6e20dfbb8469880,28,12,19.0,1,2,17,0.2833333333333333,2093,35.66,52,2.24
2856-S-UP-119683,1900-01-01 16:01:00,1900-01-01 16:01:15,KbyuLDsq,17,7,16.0,0,13,79,1.3166666666666669,2856,35.66,52,2.24
96-O-DOWN-43891,1900-01-01 19:22:30,1900-01-01 19:22:45,QHFmFyLR,31,9,19.0,1,19,73,1.2166666666666666,96,35.66,52,2.24
1996-Z-DOWN-62345,1900-01-01 05:59:15,1900-01-01 05:59:30,523,14,"{'fareStageNumber': '14', 'isStageStop': true}",5.0,0,5,56,0.9333333333333332,1996,35.66,52,2.24
3135-S-UP-39820,1900-01-01 17:31:15,1900-01-01 17:31:30,qRJySzaf,14,8,17.0,1,18,60,1.0,3135,35.66,52,2.24
356-O-UP-50451,1900-01-01 13:57:30,1900-01-01 13:57:45,RtTLxXUv,11,"{'fareStageNumber': '5', 'isStageStop': true}",13.0,0,11,52,0.8666666666666667,356,35.66,52,2.24
3242-S-DOWN-33684,1900-01-01 22:38:30,1900-01-01 22:38:45,SgmzKmGa,27,"{'fareStageNumber': '15', 'isStageStop': true}",22.0,0,15,14,0.2333333333333333,3242,35.66,52,2.24
2060-O-DOWN-16089,1900-01-01 13:16:30,1900-01-01 13:16:45,185,3,"{'fareStageNumber': '3', 'isStageStop': true}",13.0,0,11,73,1.2166666666666666,2060,35.66,52,2.24
296-S-DOWN-79942,1900-01-01 09:37:00,1900-01-01 09:37:15,HezLsNFQ,13,"{'fareStageNumber': '5', 'isStageStop': true}",9.0,1,19,22,0.3666666666666666,296,35.66,52,2.24
4083-S-DOWN-30812,1900-01-01 04:02:15,1900-01-01 04:02:30,210,2,"{'fareStageNumber': '2', 'isStageStop': true}",4.0,0,5,29,0.4833333333333333,4083,35.66,52,2.24
187-S-UP-37384,1900-01-01 13:21:30,1900-01-01 13:21:45,bfcf9b7b9d25bf3659a12a14cc9e9362,15,5,13.0,0,0,45,0.75,187,35.66,52,2.24
2623-O-DOWN-20761,1900-01-01 07:56:15,1900-01-01 07:56:30,ceb73cb8,6,1,7.0,1,15,63,1.05,2623,35.66,52,2.24
116-S-DOWN-96930,1900-01-01 14:57:45,1900-01-01 14:58:00,sEFLTPpt,20,"{'fareStageNumber': '11', 'isStageStop': true}",14.0,0,19,19,0.3166666666666666,116,35.66,52,2.24
116-Z-DOWN-31136,1900-01-01 11:04:00,1900-01-01 11:04:15,WOOyqinT,25,13,11.0,0,13,43,0.7166666666666667,116,35.66,52,2.24
5106-S-UP-95324,1900-01-01 10:00:00,1900-01-01 10:00:15,iEKDTvNf,21,10,10.0,1,5,73,1.2166666666666666,5106,35.66,52,2.24
2505-S-UP-39591,1900-01-01 02:58:15,1900-01-01 02:58:30,fubLBmAl,18,6,2.0,0,15,58,0.9666666666666668,2505,35.66,52,2.24
5179-ZE-DOWN-131617,1900-01-01 11:02:15,1900-01-01 11:02:30,VgPUesLZ,2,1,11.0,0,5,40,0.6666666666666666,5179,35.66,52,2.24
4180-O-UP-14632,1900-01-01 10:01:00,1900-01-01 10:01:15,xQqwXgNZ,17,5,10.0,1,1,21,0.35,4180,35.66,52,2.24
3801-O-UP-22536,1900-01-01 07:57:30,1900-01-01 07:57:45,otuYkIZd,31,"{'fareStageNumber': '12', 'isStageStop': true}",7.0,1,11,30,0.5,3801,35.66,52,2.24
543-ZE-UP-137991,1900-01-01 17:21:45,1900-01-01 17:22:00,zzxlwhdI,44,20,17.0,1,8,63,1.05,543,35.66,52,2.24
2586-O-DOWN-20593,1900-01-01 19:42:00,1900-01-01 19:42:15,VjdckTjW,13,5,19.0,1,1,35,0.5833333333333334,2586,35.66,52,2.24
623-S-DOWN-24009,1900-01-01 10:57:30,1900-01-01 10:57:45,SgXyhVwd,27,"{'fareStageNumber': '11', 'isStageStop': true}",10.0,1,5,19,0.3166666666666666,623,35.66,52,2.24
3856-O-DOWN-81295,1900-01-01 16:38:30,1900-01-01 16:38:45,uGkwFELU,15,"{'fareStageNumber': '5', 'isStageStop': true}",16.0,0,13,45,0.75,3856,35.66,52,2.24
9-O-UP-60630,1900-01-01 10:30:15,1900-01-01 10:30:30,FtWuEuzF,30,12,10.0,1,13,64,1.0666666666666669,9,35.66,52,2.24
87-O-UP-94386,1900-01-01 10:51:45,1900-01-01 10:52:00,tkDBwPiV,24,"{'fareStageNumber': '11', 'isStageStop': true}",10.0,1,10,12,0.2,87,35.66,52,2.24
2394-O-DOWN-130803,1900-01-01 13:19:15,1900-01-01 13:19:30,RjtzWJgw,14,5,13.0,0,2,72,1.2,2394,35.66,52,2.24
4627-X-DOWN-16002,1900-01-01 11:33:30,1900-01-01 11:33:30,QpprBOSr,15,"{'fareStageNumber': '5', 'isStageStop': true}",11.0,0,15,19,0.3166666666666666,4627,35.66,52,2.24
598-Z-UP-91020,1900-01-01 07:11:30,1900-01-01 07:11:45,OyAyNkqZ,15,8,7.0,1,10,52,0.8666666666666667,598,35.66,52,2.24
1782-O-DOWN-56977,1900-01-01 19:05:45,1900-01-01 19:06:00,elmHqfIN,28,10,19.0,1,16,11,0.1833333333333333,1782,35.66,52,2.24
2877-SE-DOWN-119970,1900-01-01 15:36:00,1900-01-01 15:36:15,SJHseTdc,17,5,15.0,0,18,22,0.3666666666666666,2877,35.66,52,2.24
1010-S-DOWN-6898,1900-01-01 12:11:15,1900-01-01 12:11:30,YcfPQopp,26,11,12.0,0,6,39,0.65,1010,35.66,52,2.24
999-O-DOWN-130528,1900-01-01 06:39:00,1900-01-01 06:39:15,dCWftKsk,5,"{'fareStageNumber': '2', 'isStageStop': true}",6.0,0,6,27,0.45,999,35.66,52,2.24
961-S-UP-27121,1900-01-01 10:24:30,1900-01-01 10:24:45,rnFrOJMw,27,10,10.0,1,2,24,0.4,961,35.66,52,2.24
2254-S-DOWN-96024,1900-01-01 12:29:15,1900-01-01 12:29:30,RVGhYAxc,34,"{'fareStageNumber': '17', 'isStageStop': true}",12.0,0,14,16,0.2666666666666666,2254,35.66,52,2.24
5825-O-UP-129545,1900-01-01 16:04:00,1900-01-01 16:04:15,85,5,"{'fareStageNumber': '5', 'isStageStop': true}",16.0,0,4,52,0.8666666666666667,5825,35.66,52,2.24
4173-O-DOWN-65577,1900-01-01 20:56:30,1900-01-01 20:56:45,bHagonKv,23,"{'fareStageNumber': '9', 'isStageStop': true}",20.0,1,2,17,0.2833333333333333,4173,35.66,52,2.24
3137-S-UP-23709,1900-01-01 20:41:15,1900-01-01 20:41:30,KgwKZlse,6,3,20.0,1,18,24,0.4,3137,35.66,52,2.24
3983-S-UP-130875,1900-01-01 21:28:00,1900-01-01 21:28:15,ojqTFFWy,9,"{'fareStageNumber': '6', 'isStageStop': true}",21.0,0,5,38,0.6333333333333333,3983,35.66,52,2.24
474-O-DOWN-4555,1900-01-01 18:37:00,1900-01-01 18:37:15,DRkcXziO,33,10,18.0,1,4,44,0.7333333333333333,474,35.66,52,2.24
3228-O-DOWN-36690,1900-01-01 05:33:15,1900-01-01 05:33:30,181,10,"{'fareStageNumber': '10', 'isStageStop': true}",5.0,0,16,46,0.7666666666666667,3228,35.66,52,2.24
2987-S-DOWN-98805,1900-01-01 21:24:45,1900-01-01 21:25:00,EMzKPzug,28,9,21.0,0,7,39,0.65,2987,35.66,52,2.24
574-S-DOWN-97733,1900-01-01 16:24:00,1900-01-01 16:24:15,dbPZeeiE,25,12,16.0,0,3,56,0.9333333333333332,574,35.66,52,2.24
540-SE-DOWN-132239,1900-01-01 02:23:15,1900-01-01 02:23:30,nunLDRbE,18,7,2.0,0,14,53,0.8833333333333333,540,35.66,52,2.24
3942-O-DOWN-57912,1900-01-01 12:49:15,1900-01-01 12:49:30,jSSkauKM,34,10,12.0,0,1,19,0.3166666666666666,3942,35.66,52,2.24
2655-O-UP-26300,1900-01-01 18:23:00,1900-01-01 18:23:15,bFakMEeO,29,10,18.0,1,17,59,0.9833333333333332,2655,35.66,52,2.24
2160-O-UP-50021,1900-01-01 20:00:15,1900-01-01 20:00:15,SMhobJmy,38,"{'fareStageNumber': '11', 'isStageStop': true}",20.0,1,14,55,0.9166666666666666,2160,35.66,52,2.24
2857-SE-DOWN-117821,1900-01-01 15:55:15,1900-01-01 15:55:30,EYgpmtHR,10,3,15.0,0,16,78,1.3,2857,35.66,52,2.24
571-O-UP-44199,1900-01-01 12:10:15,1900-01-01 12:10:30,iAOahMMx,34,10,12.0,0,12,12,0.2,571,35.66,52,2.24
3613-SE-DOWN-117884,1900-01-01 15:48:30,1900-01-01 15:48:45,MyzUerZz,7,3,15.0,0,4,74,1.2333333333333334,3613,35.66,52,2.24
4104-SE-DOWN-116773,1900-01-01 08:40:00,1900-01-01 08:40:15,ntDOQspU,21,"{'fareStageNumber': '12', 'isStageStop': true}",8.0,1,19,64,1.0666666666666669,4104,35.66,52,2.24
2527-S-DOWN-30181,1900-01-01 22:21:30,1900-01-01 22:21:45,47,15,"{'fareStageNumber': '15', 'isStageStop': true}",22.0,0,10,33,0.55,2527,35.66,52,2.24
5119-S-UP-111329,1900-01-01 19:06:30,1900-01-01 19:06:45,JBKBSnyq,35,"{'fareStageNumber': '18', 'isStageStop': true}",19.0,1,3,33,0.55,5119,35.66,52,2.24
4313-O-DOWN-42413,1900-01-01 18:55:00,1900-01-01 18:55:15,ozAxYCwR,1,"{'fareStageNumber': '1', 'isStageStop': true}",18.0,1,18,19,0.3166666666666666,4313,35.66,52,2.24
2831-O-DOWN-21056,1900-01-01 13:13:30,1900-01-01 13:13:45,4c3ac436,27,"{'fareStageNumber': '8', 'isStageStop': true}",13.0,0,0,41,0.6833333333333333,2831,35.66,52,2.24
1041-SE-UP-116311,1900-01-01 21:35:15,1900-01-01 21:35:30,vXPGJwVk,10,"{'fareStageNumber': '4', 'isStageStop': true}",21.0,0,2,48,0.8,1041,35.66,52,2.24
2623-O-DOWN-20771,1900-01-01 19:26:30,1900-01-01 19:26:45,FTwVCxQy,35,10,19.0,1,9,67,1.1166666666666667,2623,35.66,52,2.24
5637-SE-DOWN-106626,1900-01-01 13:19:00,1900-01-01 13:19:15,185,5,"{'fareStageNumber': '5', 'isStageStop': true}",13.0,0,13,52,0.8666666666666667,5637,35.66,52,2.24
3135-O-UP-38879,1900-01-01 16:00:30,1900-01-01 16:00:45,ZKmlngva,47,"{'fareStageNumber': '24', 'isStageStop': true}",16.0,0,19,60,1.0,3135,35.66,52,2.24
154-O-DOWN-59149,1900-01-01 06:25:30,1900-01-01 06:25:45,bcf10ee47f113e3af28c185013f95d84,15,"{'fareStageNumber': '6', 'isStageStop': true}",6.0,0,18,55,0.9166666666666666,154,35.66,52,2.24
83-S-UP-63774,1900-01-01 03:23:30,1900-01-01 03:23:45,xewbkqhz,7,2,3.0,0,4,77,1.2833333333333334,83,35.66,52,2.24
2925-O-UP-35084,1900-01-01 08:12:15,1900-01-01 08:12:30,plmttHNh,22,8,8.0,1,10,10,0.1666666666666666,2925,35.66,52,2.24
115-S-UP-96829,1900-01-01 12:10:45,1900-01-01 12:11:00,GpnhEWuy,28,9,12.0,0,12,79,1.3166666666666669,115,35.66,52,2.24
2509-S-UP-30539,1900-01-01 22:55:30,1900-01-01 22:55:45,eaNsVWDR,39,"{'fareStageNumber': '15', 'isStageStop': true}",22.0,0,11,13,0.2166666666666666,2509,35.66,52,2.24
239-S-UP-1650,1900-01-01 19:46:45,1900-01-01 19:47:00,BqZQArDi,4,1,19.0,1,14,64,1.0666666666666669,239,35.66,52,2.24
1981-S-DOWN-111092,1900-01-01 06:25:15,1900-01-01 06:25:30,XyHfgUxW,10,16,6.0,0,18,25,0.4166666666666667,1981,35.66,52,2.24
3590-X-UP-24349,1900-01-01 05:00:00,1900-01-01 05:00:15,jgCiOeaN,9,4,5.0,0,9,50,0.8333333333333334,3590,35.66,52,2.24
115-O-UP-97197,1900-01-01 10:34:00,1900-01-01 10:34:15,drmArhka,5,"{'fareStageNumber': '2', 'isStageStop': true}",10.0,1,13,70,1.1666666666666667,115,35.66,52,2.24
3942-O-DOWN-14380,1900-01-01 19:35:00,1900-01-01 19:35:15,nIakFMcq,1,"{'fareStageNumber': '1', 'isStageStop': true}",19.0,1,15,16,0.2666666666666666,3942,35.66,52,2.24
3866-O-DOWN-19216,1900-01-01 19:52:15,1900-01-01 19:52:30,1362,2,"{'fareStageNumber': '2', 'isStageStop': true}",19.0,1,2,53,0.8833333333333333,3866,35.66,52,2.24
3034-O-UP-97894,1900-01-01 18:49:00,1900-01-01 18:49:15,uAAdoXdO,5,1,18.0,1,17,33,0.55,3034,35.66,52,2.24
4105-O-UP-28724,1900-01-01 09:31:30,1900-01-01 09:31:45,eaNsVWDR,23,"{'fareStageNumber': '11', 'isStageStop': true}",9.0,1,12,37,0.6166666666666667,4105,35.66,52,2.24
2579-S-UP-86722,1900-01-01 09:18:00,1900-01-01 09:18:15,IUBOlCKA,9,"{'fareStageNumber': '6', 'isStageStop': true}",9.0,1,3,57,0.95,2579,35.66,52,2.24
2065-O-DOWN-16121,1900-01-01 10:25:30,1900-01-01 10:25:45,HFYkXdPG,7,"{'fareStageNumber': '5', 'isStageStop': true}",10.0,1,14,78,1.3,2065,35.66,52,2.24
2536-O-DOWN-110534,1900-01-01 13:03:30,1900-01-01 13:03:45,nunLDRbE,7,3,13.0,0,15,59,0.9833333333333332,2536,35.66,52,2.24
570-O-DOWN-44196,1900-01-01 07:36:30,1900-01-01 07:36:45,DkqFSkSd,19,6,7.0,1,0,13,0.2166666666666666,570,35.66,52,2.24
491-S-UP-21974,1900-01-01 17:43:45,1900-01-01 17:44:00,VCDwRKse,36,12,17.0,1,14,78,1.3,491,35.66,52,2.24
2443-X-UP-35561,1900-01-01 07:49:00,1900-01-01 07:49:15,jkJwqjHm,5,1,7.0,1,4,62,1.0333333333333334,2443,35.66,52,2.24
5140-S-DOWN-71176,1900-01-01 00:40:30,1900-01-01 00:40:45,57,19,"{'fareStageNumber': '19', 'isStageStop': true}",0.0,0,15,60,1.0,5140,35.66,52,2.24
3942-O-DOWN-37012,1900-01-01 15:52:00,1900-01-01 15:52:15,Vlipnutt,13,4,15.0,0,13,77,1.2833333333333334,3942,35.66,52,2.24
3483-O-UP-109968,1900-01-01 06:36:00,1900-01-01 06:36:15,RkbXqAIs,17,5,6.0,0,6,56,0.9333333333333332,3483,35.66,52,2.24
627-ZE-UP-125243,1900-01-01 10:49:00,1900-01-01 10:49:15,RXuaQdiQ,25,"{'fareStageNumber': '11', 'isStageStop': true}",10.0,1,9,19,0.3166666666666666,627,35.66,52,2.24
3037-O-DOWN-21470,1900-01-01 16:10:15,1900-01-01 16:10:30,RVGhYAxc,2,"{'fareStageNumber': '2', 'isStageStop': true}",16.0,0,10,49,0.8166666666666667,3037,35.66,52,2.24
598-Z-UP-91105,1900-01-01 15:13:45,1900-01-01 15:14:00,SapgsLPr,16,"{'fareStageNumber': '9', 'isStageStop': true}",15.0,0,15,76,1.2666666666666666,598,35.66,52,2.24
1996-S-DOWN-44714,1900-01-01 10:29:00,1900-01-01 10:29:15,532,5,"{'fareStageNumber': '5', 'isStageStop': true}",10.0,1,1,71,1.1833333333333331,1996,35.66,52,2.24
4037-O-DOWN-92895,1900-01-01 12:07:00,1900-01-01 12:07:15,vyojaKRU,13,7,12.0,0,18,69,1.15,4037,35.66,52,2.24
2571-S-UP-26073,1900-01-01 06:22:00,1900-01-01 06:22:15,zXtHnUiq,33,"{'fareStageNumber': '9', 'isStageStop': true}",6.0,0,12,27,0.45,2571,35.66,52,2.24
4914-OS-UP-82045,1900-01-01 13:56:15,1900-01-01 13:56:30,nOepWjtB,6,2,13.0,0,0,48,0.8,4914,35.66,52,2.24
3865-O-UP-19227,1900-01-01 18:12:00,1900-01-01 18:12:15,uDcqHVPS,13,"{'fareStageNumber': '9', 'isStageStop': true}",18.0,1,12,67,1.1166666666666667,3865,35.66,52,2.24
2160-O-UP-62619,1900-01-01 16:55:45,1900-01-01 16:56:00,VyegGjWt,16,5,16.0,0,13,36,0.6,2160,35.66,52,2.24
1012-S-DOWN-60126,1900-01-01 18:39:15,1900-01-01 18:39:30,ojqTFFWy,14,"{'fareStageNumber': '8', 'isStageStop': true}",18.0,1,8,33,0.55,1012,35.66,52,2.24
5709-O-DOWN-117531,1900-01-01 05:20:15,1900-01-01 05:20:30,139,10,"{'fareStageNumber': '10', 'isStageStop': true}",5.0,0,7,46,0.7666666666666667,5709,35.66,52,2.24
196-O-DOWN-56002,1900-01-01 16:13:30,1900-01-01 16:13:45,iPNesxKP,27,"{'fareStageNumber': '8', 'isStageStop': true}",16.0,0,16,71,1.1833333333333331,196,35.66,52,2.24
3063-O-DOWN-69530,1900-01-01 19:01:15,1900-01-01 19:01:30,XQGQJTfc,6,3,19.0,1,0,69,1.15,3063,35.66,52,2.24
3613-SE-DOWN-118094,1900-01-01 22:56:30,1900-01-01 22:56:45,ZBkAAevT,19,7,22.0,0,12,31,0.5166666666666667,3613,35.66,52,2.24
419-ZE-DOWN-125076,1900-01-01 16:52:30,1900-01-01 16:52:45,NXLrCKMp,51,20,16.0,0,3,40,0.6666666666666666,419,35.66,52,2.24
983-O-UP-28770,1900-01-01 05:21:15,1900-01-01 05:21:30,HcPkwFHM,10,4,5.0,0,3,78,1.3,983,35.66,52,2.24
4037-O-DOWN-90694,1900-01-01 22:40:45,1900-01-01 22:41:00,JKFFGKvY,28,13,22.0,0,2,55,0.9166666666666666,4037,35.66,52,2.24
115-S-UP-96672,1900-01-01 19:57:45,1900-01-01 19:58:00,ywuGpANM,40,"{'fareStageNumber': '15', 'isStageStop': true}",19.0,1,5,67,1.1166666666666667,115,35.66,52,2.24
968-S-UP-43558,1900-01-01 13:42:30,1900-01-01 13:42:45,fQIJDuOA,31,11,13.0,0,19,57,0.95,968,35.66,52,2.24
4173-O-DOWN-17130,1900-01-01 17:46:15,1900-01-01 17:46:30,cCSIoIah,6,3,17.0,1,4,79,1.3166666666666669,4173,35.66,52,2.24
3531-SE-DOWN-132242,1900-01-01 14:20:00,1900-01-01 14:20:15,144,1,"{'fareStageNumber': '1', 'isStageStop': true}",14.0,0,4,44,0.7333333333333333,3531,35.66,52,2.24
3999-S-UP-20104,1900-01-01 09:14:15,1900-01-01 09:14:30,06131cb6411f5b5880d692ba2b6bdd92,34,"{'fareStageNumber': '13', 'isStageStop': true}",9.0,1,6,65,1.0833333333333333,3999,35.66,52,2.24
961-S-UP-13593,1900-01-01 11:17:15,1900-01-01 11:17:30,PkbhOCMh,22,8,11.0,0,9,45,0.75,961,35.66,52,2.24
387-O-DOWN-35973,1900-01-01 10:00:15,1900-01-01 10:00:30,ttVqQknl,10,"{'fareStageNumber': '5', 'isStageStop': true}",10.0,1,12,12,0.2,387,35.66,52,2.24
4899-OS-UP-81846,1900-01-01 07:14:45,1900-01-01 07:15:00,XHLHCkqn,12,"{'fareStageNumber': '5', 'isStageStop': true}",7.0,1,19,56,0.9333333333333332,4899,35.66,52,2.24
5119-S-UP-111361,1900-01-01 08:54:30,1900-01-01 08:54:45,ejMjPdTH,3,"{'fareStageNumber': '2', 'isStageStop': true}",8.0,1,0,36,0.6,5119,35.66,52,2.24
83-O-UP-63680,1900-01-01 15:25:45,1900-01-01 15:26:00,tBJBJfdu,8,"{'fareStageNumber': '3', 'isStageStop': true}",15.0,0,3,20,0.3333333333333333,83,35.66,52,2.24
232-S-DOWN-82712,1900-01-01 20:38:30,1900-01-01 20:38:45,CTdLzzOf,7,4,20.0,1,16,42,0.7,232,35.66,52,2.24
5622-O-UP-134885,1900-01-01 06:31:45,1900-01-01 06:32:00,661,4,"{'fareStageNumber': '4', 'isStageStop': true}",6.0,0,6,33,0.55,5622,35.66,52,2.24
2445-X-DOWN-49183,1900-01-01 19:59:15,1900-01-01 19:59:30,qOuhMtTj,34,"{'fareStageNumber': '11', 'isStageStop': true}",19.0,1,7,29,0.4833333333333333,2445,35.66,52,2.24
4342-S-DOWN-136461,1900-01-01 02:08:15,1900-01-01 02:08:30,TQhrUKrf,18,7,2.0,0,4,24,0.4,4342,35.66,52,2.24
2357-S-UP-28892,1900-01-01 05:49:30,1900-01-01 05:49:45,IJbUVGLH,23,9,5.0,0,6,11,0.1833333333333333,2357,35.66,52,2.24
5707-SE-UP-110184,1900-01-01 15:49:00,1900-01-01 15:49:15,207,5,"{'fareStageNumber': '5', 'isStageStop': true}",15.0,0,17,32,0.5333333333333333,5707,35.66,52,2.24
2986-S-UP-100362,1900-01-01 08:01:45,1900-01-01 08:02:00,gRVxNCAP,24,6,8.0,1,0,61,1.0166666666666666,2986,35.66,52,2.24
87-O-UP-75303,1900-01-01 20:43:45,1900-01-01 20:44:00,tkDBwPiV,24,"{'fareStageNumber': '11', 'isStageStop': true}",20.0,1,9,24,0.4,87,35.66,52,2.24
959-O-UP-137124,1900-01-01 20:47:00,1900-01-01 20:47:15,TgzZcdmy,13,6,20.0,1,9,23,0.3833333333333333,959,35.66,52,2.24
2718-O-DOWN-76657,1900-01-01 16:47:30,1900-01-01 16:47:45,198,11,"{'fareStageNumber': '11', 'isStageStop': true}",16.0,0,10,29,0.4833333333333333,2718,35.66,52,2.24
4460-O-DOWN-27092,1900-01-01 21:25:45,1900-01-01 21:26:00,927,8,"{'fareStageNumber': '8', 'isStageStop': true}",21.0,0,17,75,1.25,4460,35.66,52,2.24
2857-SE-DOWN-108078,1900-01-01 07:40:00,1900-01-01 07:40:15,owqgejgM,5,"{'fareStageNumber': '2', 'isStageStop': true}",7.0,1,0,76,1.2666666666666666,2857,35.66,52,2.24
942-XS-DOWN-8088,1900-01-01 07:36:45,1900-01-01 07:37:00,SvWtHQtq,4,"{'fareStageNumber': '2', 'isStageStop': true}",7.0,1,1,21,0.35,942,35.66,52,2.24
3055-O-UP-25671,1900-01-01 11:52:30,1900-01-01 11:52:45,Oslgxmkx,11,"{'fareStageNumber': '5', 'isStageStop': true}",11.0,0,1,14,0.2333333333333333,3055,35.66,52,2.24
95-O-UP-44001,1900-01-01 16:20:45,1900-01-01 16:21:00,TKmnSMXw,8,3,16.0,0,15,32,0.5333333333333333,95,35.66,52,2.24
2656-S-DOWN-50413,1900-01-01 10:28:00,1900-01-01 10:28:15,EYgpmtHR,9,3,10.0,1,14,43,0.7166666666666667,2656,35.66,52,2.24
4310-O-UP-62716,1900-01-01 09:01:45,1900-01-01 09:02:00,kiTgZeoH,4,"{'fareStageNumber': '2', 'isStageStop': true}",9.0,1,4,32,0.5333333333333333,4310,35.66,52,2.24
4958-O-UP-86621,1900-01-01 17:28:30,1900-01-01 17:28:45,New25,7,3,17.0,1,12,59,0.9833333333333332,4958,35.66,52,2.24
3909-O-DOWN-49120,1900-01-01 06:21:45,1900-01-01 06:22:00,679,4,"{'fareStageNumber': '4', 'isStageStop': true}",6.0,0,5,59,0.9833333333333332,3909,35.66,52,2.24
2809-O-DOWN-41739,1900-01-01 19:41:45,1900-01-01 19:42:00,iPNesxKP,8,"{'fareStageNumber': '2', 'isStageStop': true}",19.0,1,12,66,1.1,2809,35.66,52,2.24
2856-S-UP-119554,1900-01-01 09:32:30,1900-01-01 09:32:45,FFGyTMvJ,31,"{'fareStageNumber': '13', 'isStageStop': true}",9.0,1,15,76,1.2666666666666666,2856,35.66,52,2.24
2656-O-DOWN-44076,1900-01-01 14:17:00,1900-01-01 14:17:15,gHWJyJxY,13,4,14.0,0,2,33,0.55,2656,35.66,52,2.24
3149-X-UP-40338,1900-01-01 06:57:15,1900-01-01 06:57:30,sPGYwoyj,22,11,6.0,0,18,63,1.05,3149,35.66,52,2.24
2395-O-UP-78699,1900-01-01 09:22:15,1900-01-01 09:22:30,YbVmHVTt,22,5,9.0,1,15,70,1.1666666666666667,2395,35.66,52,2.24
3880-S-DOWN-37858,1900-01-01 09:23:30,1900-01-01 09:23:45,vacPrbQA,27,"{'fareStageNumber': '11', 'isStageStop': true}",9.0,1,19,51,0.85,3880,35.66,52,2.24
505-S-DOWN-52130,1900-01-01 01:20:15,1900-01-01 01:20:30,qehlKNkR,10,5,1.0,0,9,60,1.0,505,35.66,52,2.24
4342-S-DOWN-36383,1900-01-01 16:22:15,1900-01-01 16:22:30,BMDeXhVp,2,1,16.0,0,16,44,0.7333333333333333,4342,35.66,52,2.24
2570-O-DOWN-93560,1900-01-01 10:50:30,1900-01-01 10:50:45,cZBPdCTc,59,"{'fareStageNumber': '17', 'isStageStop': true}",10.0,1,8,18,0.3,2570,35.66,52,2.24
3962-X-DOWN-38243,1900-01-01 06:53:00,1900-01-01 06:53:15,cvCJiZVm,5,"{'fareStageNumber': '2', 'isStageStop': true}",6.0,0,4,18,0.3,3962,35.66,52,2.24
